udise_code,school_name,state,district,block,location_type,management_type,category,total_students,total_teachers,total_classrooms,boys_toilets,girls_toilets,drinking_water_flag,electricity_flag,internet_flag,library_flag,desktops,laptops,playground_flag,furniture_flag,ramps_flag,solar_panel_flag,rainwater_flag,classes_from,classes_to,ptr,computers_total,toilets_total,students_per_class,toilets_per_100_students,computers_per_100_students,school_level,is_urban,is_rural,ptr_compliant,toilets_compliant,computers_compliant,water_compliant,electricity_compliant,internet_compliant,overall_compliance_score,infrastructure_need_score,ptr_squared,ptr_log,student_density,infrastructure_density,ptr_toilet_interaction,ptr_computer_interaction,state_encoded,district_encoded,block_encoded,location_type_encoded,management_type_encoded,category_encoded,school_level_encoded
UDISE000093,School 93,Maharashtra,Central,Block C,Rural,Private,Primary,1085,9,16,9,7,True,True,True,True,15,2,True,False,False,True,False,1,12,120.55555555555556,17,16,67.8125,1.4746543778801844,1.566820276497696,higher_secondary,False,True,False,True,False,True,True,True,0.6666666666666666,0.33333333333333337,14533.641975308643,4.800371405645707,63.8235294117647,0.04511970534069982,0.0,120.55555555555556,2,0,2,0,2,1,0
UDISE000022,School 22,Delhi,Central,Block B,Rural,Private,Primary,494,33,19,8,4,True,True,True,False,11,8,True,False,False,False,False,1,8,14.969696969696969,19,12,26.0,2.42914979757085,3.8461538461538463,upper_primary,False,True,True,True,True,True,True,True,1.0,0.0,224.0918273645546,2.770692987074882,24.7,0.10101010101010101,0.0,0.0,0,0,1,0,2,1,3
UDISE000056,School 56,Tamil Nadu,Central,Block B,Urban,Private,Higher Secondary,983,85,34,3,0,True,True,False,True,18,9,True,True,True,False,False,6,5,11.564705882352941,27,3,28.91176470588235,0.3051881993896236,2.746693794506612,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,133.7424221453287,2.5308917630298238,28.085714285714285,0.06504065040650407,11.564705882352941,11.564705882352941,3,0,1,1,2,0,3
UDISE000079,School 79,Karnataka,West,Block B,Urban,Government,Higher Secondary,96,36,49,7,0,True,True,True,False,2,3,True,True,True,True,True,9,5,2.6666666666666665,5,7,1.9591836734693877,7.291666666666667,5.208333333333334,secondary,True,False,True,False,True,True,True,True,0.8333333333333334,0.16666666666666663,7.111111111111111,1.2992829841302609,1.92,0.6288659793814433,2.6666666666666665,0.0,1,4,1,1,1,0,2
UDISE000008,School 8,Delhi,Central,Block A,Urban,Government,Primary,1906,64,36,9,1,True,True,True,True,3,12,True,True,True,True,False,1,8,29.78125,15,10,52.94444444444444,0.5246589716684155,0.7869884575026233,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,886.9228515625,3.4269057383723625,51.513513513513516,0.03198741478762454,29.78125,29.78125,0,0,0,1,1,1,3
UDISE000046,School 46,Tamil Nadu,South,Block C,Urban,Private,Higher Secondary,436,63,10,5,7,False,True,True,True,19,6,True,False,False,False,True,6,8,6.920634920634921,25,12,43.6,2.7522935779816518,5.73394495412844,upper_primary,True,False,True,True,True,False,True,True,0.8333333333333334,0.16666666666666663,47.89518770471152,2.069471369359986,39.63636363636363,0.10755148741418764,0.0,0.0,3,3,2,1,2,0,3
UDISE000043,School 43,Maharashtra,West,Block B,Urban,Government,Primary,944,67,33,9,8,True,True,False,False,1,3,True,False,True,False,False,1,8,14.08955223880597,4,17,28.606060606060606,1.8008474576271187,0.423728813559322,upper_primary,True,False,True,True,False,True,True,True,0.8333333333333334,0.16666666666666663,198.5154822900423,2.7140025996295054,27.764705882352942,0.05714285714285714,0.0,14.08955223880597,2,4,1,1,1,1,3
UDISE000027,School 27,Maharashtra,South,Block A,Rural,Government,Primary,763,86,19,9,2,False,True,False,True,14,11,True,True,True,False,False,9,8,8.872093023255815,25,11,40.1578947368421,1.4416775884665793,3.2765399737876804,secondary,False,True,True,True,False,False,True,False,0.5,0.5,78.7140346133045,2.2897118900578395,38.15,0.07198952879581152,0.0,8.872093023255815,2,3,0,0,1,1,2
UDISE000055,School 55,Karnataka,South,Block C,Urban,Private,Higher Secondary,978,96,31,6,0,True,True,True,True,5,1,True,True,False,False,False,1,8,10.1875,6,6,31.548387096774192,0.6134969325153374,0.6134969325153374,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,103.78515625,2.414797083600974,30.5625,0.043922369765066395,10.1875,10.1875,1,3,2,1,2,0,3
UDISE000058,School 58,Delhi,North,Block C,Urban,Aided,Higher Secondary,183,99,23,6,1,True,False,False,True,2,11,True,False,True,True,False,6,5,1.8484848484848484,13,7,7.956521739130435,3.825136612021858,7.103825136612022,upper_primary,True,False,True,True,True,True,False,True,0.8333333333333334,0.16666666666666663,3.416896235078053,1.0467872208035236,7.625,0.23369565217391305,0.0,0.0,0,2,2,1,0,0,3
UDISE000035,School 35,Maharashtra,North,Block C,Urban,Aided,Higher Secondary,803,9,4,7,4,False,True,False,True,16,1,True,True,False,False,False,6,12,89.22222222222223,17,11,200.75,1.36986301369863,2.1170610211706102,higher_secondary,True,False,False,True,False,False,True,False,0.3333333333333333,0.6666666666666667,7960.604938271606,4.502275762825459,160.6,0.03980099502487562,0.0,89.22222222222223,2,2,2,1,0,0,0
UDISE000083,School 83,Delhi,East,Block A,Rural,Government,Secondary,1216,76,45,5,3,True,True,False,True,13,14,True,True,True,False,False,6,5,16.0,27,8,27.022222222222222,0.6578947368421052,2.2203947368421053,upper_primary,False,True,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,256.0,2.833213344056216,26.434782608695652,0.0657354149548069,16.0,16.0,0,1,0,0,1,2,3
UDISE000016,School 16,Delhi,East,Block A,Urban,Government,Primary,1205,21,40,6,5,False,True,True,True,13,5,False,True,True,False,True,6,12,57.38095238095238,18,11,30.125,0.9128630705394192,1.4937759336099585,higher_secondary,True,False,False,False,False,False,True,True,0.3333333333333333,0.6666666666666667,3292.5736961451244,4.0669896787727335,29.390243902439025,0.05721393034825871,57.38095238095238,57.38095238095238,0,1,0,1,1,1,0
UDISE000033,School 33,Tamil Nadu,South,Block B,Rural,Government,Higher Secondary,222,60,36,1,4,True,True,False,True,1,11,True,False,False,False,False,9,12,3.7,12,5,6.166666666666667,2.2522522522522523,5.405405405405405,higher_secondary,False,True,True,True,False,True,True,False,0.6666666666666666,0.33333333333333337,13.690000000000001,1.547562508716013,6.0,0.23766816143497757,0.0,3.7,3,3,1,0,1,0,0
UDISE000029,School 29,Tamil Nadu,Central,Block C,Urban,Aided,Higher Secondary,1604,51,19,8,7,True,True,True,True,18,0,True,False,False,False,False,6,5,31.45098039215686,18,15,84.42105263157895,0.9351620947630923,1.1221945137157108,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,989.1641676278354,3.4797306550868377,80.2,0.032398753894081,31.45098039215686,31.45098039215686,3,0,2,1,0,0,3
UDISE000005,School 5,Karnataka,North,Block C,Urban,Private,Secondary,1721,94,13,2,9,True,True,False,False,19,14,True,True,True,False,True,1,5,18.30851063829787,33,11,132.3846153846154,0.6391632771644393,1.917489831493318,primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,335.2015617926663,2.960545964428947,122.92857142857143,0.033101045296167246,18.30851063829787,18.30851063829787,1,2,2,1,2,2,1
UDISE000088,School 88,Delhi,Central,Block C,Urban,Aided,Primary,1959,7,10,3,9,True,True,True,True,11,5,False,True,True,False,False,9,12,279.85714285714283,16,12,195.9,0.6125574272588056,0.8167432363450741,higher_secondary,True,False,False,False,False,True,True,True,0.5,0.5,78320.02040816325,5.637846151651798,178.0909090909091,0.019387755102040816,279.85714285714283,279.85714285714283,0,0,2,1,0,1,0
UDISE000058,School 58,Delhi,North,Block C,Urban,Aided,Higher Secondary,183,99,23,6,1,True,False,False,True,2,11,True,False,True,True,False,6,5,1.8484848484848484,13,7,7.956521739130435,3.825136612021858,7.103825136612022,upper_primary,True,False,True,True,True,True,False,True,0.8333333333333334,0.16666666666666663,3.416896235078053,1.0467872208035236,7.625,0.23369565217391305,0.0,0.0,0,2,2,1,0,0,3
UDISE000006,School 6,Tamil Nadu,East,Block B,Rural,Aided,Secondary,1569,12,41,6,1,False,True,True,True,3,5,False,False,True,True,False,6,12,130.75,8,7,38.26829268292683,0.44614404079031234,0.5098789037603569,higher_secondary,False,True,False,False,False,False,True,True,0.3333333333333333,0.6666666666666667,17095.5625,4.880906187421472,37.357142857142854,0.035668789808917196,130.75,130.75,3,1,1,0,0,2,0
UDISE000078,School 78,Tamil Nadu,Central,Block A,Rural,Government,Higher Secondary,1475,69,28,1,8,True,True,True,False,6,13,True,False,True,True,False,9,8,21.3768115942029,19,9,52.67857142857143,0.6101694915254238,1.2881355932203389,secondary,False,True,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,456.9680739340475,3.108025225987462,50.86206896551724,0.037940379403794036,21.3768115942029,21.3768115942029,3,0,0,0,1,0,2
UDISE000044,School 44,Tamil Nadu,South,Block B,Urban,Aided,Secondary,1434,93,13,1,1,True,True,False,False,14,9,True,True,False,False,True,1,8,15.419354838709678,23,2,110.3076923076923,0.1394700139470014,1.6039051603905161,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,237.75650364203955,2.7984608120653767,102.42857142857143,0.0264808362369338,15.419354838709678,15.419354838709678,3,3,1,1,0,2,3
UDISE000097,School 97,Maharashtra,South,Block C,Urban,Aided,Higher Secondary,1017,21,16,2,4,True,True,True,False,12,9,False,True,False,False,False,1,12,48.42857142857143,21,6,63.5625,0.5899705014749262,2.0648967551622417,higher_secondary,True,False,False,False,False,True,True,True,0.5,0.5,2345.3265306122453,3.900528626002411,59.8235294117647,0.04223968565815324,48.42857142857143,48.42857142857143,2,3,2,1,0,0,0
UDISE000079,School 79,Karnataka,West,Block B,Urban,Government,Higher Secondary,96,36,49,7,0,True,True,True,False,2,3,True,True,True,True,True,9,5,2.6666666666666665,5,7,1.9591836734693877,7.291666666666667,5.208333333333334,secondary,True,False,True,False,True,True,True,True,0.8333333333333334,0.16666666666666663,7.111111111111111,1.2992829841302609,1.92,0.6288659793814433,2.6666666666666665,0.0,1,4,1,1,1,0,2
UDISE000068,School 68,Delhi,South,Block A,Urban,Private,Higher Secondary,935,21,43,1,6,False,False,True,True,11,8,True,True,False,False,False,6,8,44.523809523809526,19,7,21.74418604651163,0.7486631016042781,2.0320855614973263,upper_primary,True,False,False,False,False,False,False,True,0.16666666666666666,0.8333333333333334,1982.3696145124718,3.8182354753279784,21.25,0.07371794871794872,44.523809523809526,44.523809523809526,0,3,0,1,2,0,3
UDISE000097,School 97,Maharashtra,South,Block C,Urban,Aided,Higher Secondary,1017,21,16,2,4,True,True,True,False,12,9,False,True,False,False,False,1,12,48.42857142857143,21,6,63.5625,0.5899705014749262,2.0648967551622417,higher_secondary,True,False,False,False,False,True,True,True,0.5,0.5,2345.3265306122453,3.900528626002411,59.8235294117647,0.04223968565815324,48.42857142857143,48.42857142857143,2,3,2,1,0,0,0
UDISE000010,School 10,Maharashtra,West,Block A,Urban,Government,Secondary,549,32,36,2,0,False,True,False,True,11,0,True,False,False,True,False,1,5,17.15625,11,2,15.25,0.36429872495446264,2.0036429872495445,primary,True,False,True,False,False,False,True,True,0.5,0.5,294.3369140625,2.8990148540521847,14.837837837837839,0.0890909090909091,17.15625,17.15625,2,4,0,1,1,2,1
UDISE000024,School 24,Tamil Nadu,Central,Block B,Urban,Government,Primary,1255,50,31,3,8,True,True,False,False,10,14,False,False,False,False,False,6,8,25.1,24,11,40.483870967741936,0.8764940239043826,1.9123505976095616,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,630.0100000000001,3.261935314328648,39.21875,0.052547770700636945,25.1,25.1,3,0,1,1,1,1,3
UDISE000067,School 67,Tamil Nadu,West,Block A,Urban,Aided,Primary,129,87,7,5,2,True,True,True,False,14,5,True,True,True,False,False,1,8,1.4827586206896552,19,7,18.428571428571427,5.426356589147287,14.728682170542637,upper_primary,True,False,True,True,True,True,True,True,1.0,0.0,2.198573127229489,0.9093702890295813,16.125,0.25384615384615383,0.0,0.0,3,4,0,1,0,1,3
UDISE000024,School 24,Tamil Nadu,Central,Block B,Urban,Government,Primary,1255,50,31,3,8,True,True,False,False,10,14,False,False,False,False,False,6,8,25.1,24,11,40.483870967741936,0.8764940239043826,1.9123505976095616,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,630.0100000000001,3.261935314328648,39.21875,0.052547770700636945,25.1,25.1,3,0,1,1,1,1,3
UDISE000097,School 97,Maharashtra,South,Block C,Urban,Aided,Higher Secondary,1017,21,16,2,4,True,True,True,False,12,9,False,True,False,False,False,1,12,48.42857142857143,21,6,63.5625,0.5899705014749262,2.0648967551622417,higher_secondary,True,False,False,False,False,True,True,True,0.5,0.5,2345.3265306122453,3.900528626002411,59.8235294117647,0.04223968565815324,48.42857142857143,48.42857142857143,2,3,2,1,0,0,0
UDISE000076,School 76,Maharashtra,North,Block B,Urban,Private,Secondary,1605,8,29,2,3,True,True,True,False,17,1,True,False,False,False,True,9,8,200.625,18,5,55.3448275862069,0.3115264797507788,1.1214953271028036,secondary,True,False,False,False,False,True,True,True,0.5,0.5,40250.390625,5.306409536445373,53.5,0.0323785803237858,200.625,200.625,2,2,1,1,2,2,2
UDISE000039,School 39,Delhi,Central,Block A,Urban,Private,Secondary,1733,53,13,8,9,True,True,False,True,6,12,True,False,True,False,False,6,5,32.698113207547166,18,17,133.30769230769232,0.9809578765147143,1.03866128101558,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,1069.1666073335705,3.5174418478843226,123.78571428571429,0.02768166089965398,32.698113207547166,32.698113207547166,0,0,0,1,2,2,3
UDISE000076,School 76,Maharashtra,North,Block B,Urban,Private,Secondary,1605,8,29,2,3,True,True,True,False,17,1,True,False,False,False,True,9,8,200.625,18,5,55.3448275862069,0.3115264797507788,1.1214953271028036,secondary,True,False,False,False,False,True,True,True,0.5,0.5,40250.390625,5.306409536445373,53.5,0.0323785803237858,200.625,200.625,2,2,1,1,2,2,2
UDISE000042,School 42,Karnataka,Central,Block A,Rural,Private,Secondary,878,30,18,3,9,True,True,True,False,19,12,False,True,True,False,False,6,5,29.266666666666666,31,12,48.77777777777778,1.366742596810934,3.530751708428246,upper_primary,False,True,True,True,True,True,True,True,1.0,0.0,856.5377777777777,3.410046996939138,46.21052631578947,0.06939704209328783,0.0,0.0,1,0,0,0,2,2,3
UDISE000019,School 19,Tamil Nadu,Central,Block A,Urban,Government,Primary,1325,88,17,6,0,True,True,False,False,3,8,True,False,False,True,True,6,5,15.056818181818182,11,6,77.94117647058823,0.4528301886792453,0.8301886792452831,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,226.70777376033058,2.776133568206321,73.61111111111111,0.02564102564102564,15.056818181818182,15.056818181818182,3,0,0,1,1,1,3
UDISE000092,School 92,Tamil Nadu,South,Block A,Urban,Private,Secondary,1020,58,24,0,3,True,False,True,False,5,14,True,False,False,True,False,9,8,17.586206896551722,19,3,42.5,0.29411764705882354,1.8627450980392157,secondary,True,False,True,False,False,True,False,True,0.5,0.5,309.27467300832336,2.922419740922523,40.8,0.04505386875612145,17.586206896551722,17.586206896551722,3,3,0,1,2,2,2
UDISE000068,School 68,Delhi,South,Block A,Urban,Private,Higher Secondary,935,21,43,1,6,False,False,True,True,11,8,True,True,False,False,False,6,8,44.523809523809526,19,7,21.74418604651163,0.7486631016042781,2.0320855614973263,upper_primary,True,False,False,False,False,False,False,True,0.16666666666666666,0.8333333333333334,1982.3696145124718,3.8182354753279784,21.25,0.07371794871794872,44.523809523809526,44.523809523809526,0,3,0,1,2,0,3
UDISE000063,School 63,Delhi,East,Block C,Urban,Private,Higher Secondary,222,57,24,7,6,True,True,True,True,2,2,True,True,True,False,False,9,12,3.8947368421052633,4,13,9.25,5.8558558558558556,1.8018018018018018,higher_secondary,True,False,True,True,False,True,True,True,0.8333333333333334,0.16666666666666663,15.16897506925208,1.5881605139868156,8.88,0.18385650224215247,0.0,3.8947368421052633,0,1,2,1,2,0,0
UDISE000059,School 59,Karnataka,East,Block C,Rural,Private,Primary,107,9,7,8,4,True,True,True,True,0,0,True,False,False,False,False,6,12,11.88888888888889,0,12,15.285714285714286,11.214953271028037,0.0,higher_secondary,False,True,True,True,False,True,True,True,0.8333333333333334,0.16666666666666663,141.3456790123457,2.5563656137701454,13.375,0.17592592592592593,0.0,11.88888888888889,1,1,2,0,2,1,0
UDISE000026,School 26,Maharashtra,East,Block A,Rural,Government,Secondary,140,10,12,3,2,True,True,False,True,5,5,True,False,False,True,False,6,5,14.0,10,5,11.666666666666666,3.571428571428571,7.142857142857142,upper_primary,False,True,True,True,True,True,True,True,1.0,0.0,196.0,2.70805020110221,10.76923076923077,0.19148936170212766,0.0,0.0,2,1,0,0,1,2,3
UDISE000018,School 18,Tamil Nadu,West,Block A,Urban,Private,Primary,1143,37,26,0,2,True,True,True,True,11,7,True,True,True,False,False,9,5,30.89189189189189,18,2,43.96153846153846,0.17497812773403326,1.574803149606299,secondary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,954.308984660336,3.4623518048154858,42.333333333333336,0.04020979020979021,30.89189189189189,30.89189189189189,3,4,0,1,2,1,2
UDISE000032,School 32,Delhi,Central,Block A,Urban,Private,Primary,1524,14,7,5,8,False,True,False,True,13,1,False,True,False,True,False,1,5,108.85714285714286,14,13,217.71428571428572,0.8530183727034121,0.9186351706036745,primary,True,False,False,False,False,False,True,True,0.3333333333333333,0.6666666666666667,11849.877551020409,4.699180820450331,190.5,0.022295081967213116,108.85714285714286,108.85714285714286,0,0,0,1,2,1,1
UDISE000055,School 55,Karnataka,South,Block C,Urban,Private,Higher Secondary,978,96,31,6,0,True,True,True,True,5,1,True,True,False,False,False,1,8,10.1875,6,6,31.548387096774192,0.6134969325153374,0.6134969325153374,upper_primary,True,False,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,103.78515625,2.414797083600974,30.5625,0.043922369765066395,10.1875,10.1875,1,3,2,1,2,0,3
UDISE000069,School 69,Tamil Nadu,West,Block B,Rural,Government,Primary,1286,89,14,3,2,True,True,False,False,15,6,True,False,True,False,False,1,8,14.44943820224719,21,5,91.85714285714286,0.38880248833592534,1.6329704510108864,upper_primary,False,True,True,False,False,True,True,True,0.6666666666666666,0.33333333333333337,208.78626436056052,2.7375726403685317,85.73333333333333,0.03108003108003108,14.44943820224719,14.44943820224719,3,4,1,0,1,1,3
